
[LoadTester] [2026-06-26 23:48:34 / ERROR /         1] BadValue(HP/Coord) | uid=1174 idx=1173 | CREATE_MY x=365480 y=401410 hp=-8401
[LoadTester] [2026-06-26 23:55:43 / ERROR /      6548] SpawnTimeout | uid=100 idx=99 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:55:43 / ERROR /      6549] SpawnTimeout | uid=101 idx=100 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:55:43 / ERROR /      6550] SpawnTimeout | uid=102 idx=101 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:55:43 / ERROR /      6551] SpawnTimeout | uid=103 idx=102 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:55:43 / ERROR /      6552] SpawnTimeout | uid=104 idx=103 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:55:43 / ERROR /      6553] SpawnTimeout | uid=105 idx=104 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:55:43 / ERROR /      6554] SpawnTimeout | uid=106 idx=105 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:55:43 / ERROR /      6555] SpawnTimeout | uid=107 idx=106 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:55:43 / ERROR /      6556] SpawnTimeout | uid=108 idx=107 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:55:43 / ERROR /      6557] SpawnTimeout | uid=109 idx=108 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:55:43 / ERROR /      6558] BadValue(HP/Coord) | uid=1938 idx=1937 | CREATE_MONSTER id=1890 hp=12866/160
[LoadTester] [2026-06-26 23:55:43 / ERROR /      6559] SpawnTimeout | uid=110 idx=109 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:55:43 / ERROR /      6560] SpawnTimeout | uid=111 idx=110 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:55:43 / ERROR /      6561] SpawnTimeout | uid=112 idx=111 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:55:43 / ERROR /      6562] BadValue(HP/Coord) | uid=1846 idx=1845 | CREATE_MONSTER id=1890 hp=12866/160
[LoadTester] [2026-06-26 23:55:43 / ERROR /      6563] SpawnTimeout | uid=113 idx=112 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:55:43 / ERROR /      6564] BadValue(HP/Coord) | uid=1763 idx=1762 | CREATE_MONSTER id=1890 hp=12866/160
[LoadTester] [2026-06-26 23:55:43 / ERROR /      6565] SpawnTimeout | uid=114 idx=113 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:55:43 / ERROR /      6566] SpawnTimeout | uid=115 idx=114 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:55:43 / ERROR /      6567] SpawnTimeout | uid=116 idx=115 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:55:43 / ERROR /      6568] SpawnTimeout | uid=117 idx=116 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:55:43 / ERROR /      6569] SpawnTimeout | uid=118 idx=117 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:55:44 / ERROR /      6570] BadValue(HP/Coord) | uid=2367 idx=2366 | CREATE_MONSTER id=2322 hp=28836/160
[LoadTester] [2026-06-26 23:55:44 / ERROR /      6571] BadValue(HP/Coord) | uid=1941 idx=1940 | CREATE_MONSTER id=1988 hp=12394/160
[LoadTester] [2026-06-26 23:55:44 / ERROR /      6572] BadValue(HP/Coord) | uid=1894 idx=1893 | CREATE_MONSTER id=1988 hp=12394/160
[LoadTester] [2026-06-26 23:55:44 / ERROR /      6573] BadValue(HP/Coord) | uid=2040 idx=2039 | CREATE_MONSTER id=1988 hp=12394/160
[LoadTester] [2026-06-26 23:55:44 / ERROR /      6574] BadValue(HP/Coord) | uid=1893 idx=1892 | CREATE_MONSTER id=1988 hp=12394/160
[LoadTester] [2026-06-26 23:55:44 / ERROR /      6575] BadValue(HP/Coord) | uid=2322 idx=2321 | CREATE_MONSTER id=2322 hp=28836/160
[LoadTester] [2026-06-26 23:55:44 / ERROR /      6576] BadValue(HP/Coord) | uid=2412 idx=2411 | CREATE_MONSTER id=2322 hp=28836/160
[LoadTester] [2026-06-26 23:55:44 / ERROR /      6577] BadValue(HP/Coord) | uid=2453 idx=2452 | CREATE_MONSTER id=2322 hp=28836/160
[LoadTester] [2026-06-26 23:55:44 / ERROR /      6578] BadValue(HP/Coord) | uid=2412 idx=2411 | CREATE_MONSTER id=2322 hp=28836/160
[LoadTester] [2026-06-26 23:55:44 / ERROR /      6579] BadValue(HP/Coord) | uid=1476 idx=1475 | CREATE_MONSTER id=1473 hp=3809/160
[LoadTester] [2026-06-26 23:55:44 / ERROR /      6580] BadValue(HP/Coord) | uid=1849 idx=1848 | CREATE_MONSTER id=1891 hp=12991/160
[LoadTester] [2026-06-26 23:55:44 / ERROR /      6581] BadValue(HP/Coord) | uid=1514 idx=1513 | CREATE_MONSTER id=1395 hp=2778/160
[LoadTester] [2026-06-26 23:55:44 / ERROR /      6582] BadValue(HP/Coord) | uid=2040 idx=2039 | CREATE_MONSTER id=1939 hp=13053/160
[LoadTester] [2026-06-26 23:55:44 / ERROR /      6583] BadValue(HP/Coord) | uid=1849 idx=1848 | CREATE_MONSTER id=1891 hp=12952/160
[LoadTester] [2026-06-26 23:55:44 / ERROR /      6584] BadValue(HP/Coord) | uid=1439 idx=1438 | CREATE_MONSTER id=1476 hp=3003/160
[LoadTester] [2026-06-26 23:55:45 / ERROR /      6585] BadValue(HP/Coord) | uid=1990 idx=1989 | CREATE_MONSTER id=1987 hp=12290/160
[LoadTester] [2026-06-26 23:55:45 / ERROR /      6586] BadValue(HP/Coord) | uid=1512 idx=1511 | CREATE_MONSTER id=1395 hp=2778/160
[LoadTester] [2026-06-26 23:55:45 / ERROR /      6587] BadValue(HP/Coord) | uid=1552 idx=1551 | CREATE_MONSTER id=1473 hp=3809/160
[LoadTester] [2026-06-26 23:55:45 / ERROR /      6588] BadValue(HP/Coord) | uid=2039 idx=2038 | CREATE_MONSTER id=1939 hp=13053/160
[LoadTester] [2026-06-26 23:55:45 / ERROR /      6589] BadValue(HP/Coord) | uid=2039 idx=2038 | CREATE_MONSTER id=1939 hp=13053/160
[LoadTester] [2026-06-26 23:55:45 / ERROR /      6590] BadValue(HP/Coord) | uid=2412 idx=2411 | CREATE_MONSTER id=2322 hp=28836/160
[LoadTester] [2026-06-26 23:55:45 / ERROR /      6591] BadValue(HP/Coord) | uid=1351 idx=1350 | CREATE_MONSTER id=1395 hp=2778/160
[LoadTester] [2026-06-26 23:55:45 / ERROR /      6592] BadValue(HP/Coord) | uid=1394 idx=1393 | CREATE_MONSTER id=1474 hp=6681/160
[LoadTester] [2026-06-26 23:55:45 / ERROR /      6593] BadValue(HP/Coord) | uid=1393 idx=1392 | CREATE_MONSTER id=1474 hp=6681/160
[LoadTester] [2026-06-26 23:55:45 / ERROR /      6594] BadValue(HP/Coord) | uid=1475 idx=1474 | CREATE_MONSTER id=1474 hp=6681/160
[LoadTester] [2026-06-26 23:55:45 / ERROR /      6595] BadValue(HP/Coord) | uid=1396 idx=1395 | CREATE_MONSTER id=1474 hp=6681/160
[LoadTester] [2026-06-26 23:55:45 / ERROR /      6596] BadValue(HP/Coord) | uid=1990 idx=1989 | CREATE_MONSTER id=1987 hp=12290/160
[LoadTester] [2026-06-26 23:55:45 / ERROR /      6597] BadValue(HP/Coord) | uid=1512 idx=1511 | CREATE_MONSTER id=1395 hp=2778/160
[LoadTester] [2026-06-26 23:55:45 / ERROR /      6598] BadValue(HP/Coord) | uid=1548 idx=1547 | CREATE_MONSTER id=1473 hp=3809/160
[LoadTester] [2026-06-26 23:55:45 / ERROR /      6599] BadValue(HP/Coord) | uid=1305 idx=1304 | CREATE_MONSTER id=1395 hp=2778/160
[LoadTester] [2026-06-26 23:55:46 / ERROR /      6600] BadValue(HP/Coord) | uid=2043 idx=2042 | CREATE_MONSTER id=1988 hp=12394/160
[LoadTester] [2026-06-26 23:55:46 / ERROR /      6601] BadValue(HP/Coord) | uid=2412 idx=2411 | CREATE_MONSTER id=2322 hp=28836/160
[LoadTester] [2026-06-26 23:55:46 / ERROR /      6602] BadValue(HP/Coord) | uid=2043 idx=2042 | CREATE_MONSTER id=1988 hp=12394/160
[LoadTester] [2026-06-26 23:55:46 / ERROR /      6603] BadValue(HP/Coord) | uid=1939 idx=1938 | CREATE_MONSTER id=1988 hp=12394/160
[LoadTester] [2026-06-26 23:55:46 / ERROR /      6604] BadValue(HP/Coord) | uid=1939 idx=1938 | CREATE_MONSTER id=1939 hp=13053/160
[LoadTester] [2026-06-26 23:55:46 / ERROR /      6605] BadValue(HP/Coord) | uid=1511 idx=1510 | CREATE_MONSTER id=1473 hp=3809/160
[LoadTester] [2026-06-26 23:55:46 / ERROR /      6606] BadValue(HP/Coord) | uid=1435 idx=1434 | CREATE_MONSTER id=1395 hp=2778/160
[LoadTester] [2026-06-26 23:55:46 / ERROR /      6607] BadValue(HP/Coord) | uid=1852 idx=1851 | CREATE_MONSTER id=1988 hp=12394/160
[LoadTester] [2026-06-26 23:55:46 / ERROR /      6608] BadValue(HP/Coord) | uid=1852 idx=1851 | CREATE_MONSTER id=1939 hp=13053/160
[LoadTester] [2026-06-26 23:55:46 / ERROR /      6609] BadValue(HP/Coord) | uid=1852 idx=1851 | CREATE_MONSTER id=1988 hp=12394/160
[LoadTester] [2026-06-26 23:55:46 / ERROR /      6610] BadValue(HP/Coord) | uid=1852 idx=1851 | CREATE_MONSTER id=1939 hp=13053/160
[LoadTester] [2026-06-26 23:55:46 / ERROR /      6611] BadValue(HP/Coord) | uid=2234 idx=2233 | CREATE_MONSTER id=2322 hp=28836/160
[LoadTester] [2026-06-26 23:55:46 / ERROR /      6612] BadValue(HP/Coord) | uid=2234 idx=2233 | CREATE_MONSTER id=2322 hp=28836/160
[LoadTester] [2026-06-26 23:55:46 / ERROR /      6613] BadValue(HP/Coord) | uid=1938 idx=1937 | CREATE_MONSTER id=1891 hp=12952/160
[LoadTester] [2026-06-26 23:55:46 / ERROR /      6614] BadValue(HP/Coord) | uid=1510 idx=1509 | CREATE_MONSTER id=1509 hp=3669/160
[LoadTester] [2026-06-26 23:55:46 / ERROR /      6615] BadValue(HP/Coord) | uid=1550 idx=1549 | CREATE_MONSTER id=1476 hp=3003/160
[LoadTester] [2026-06-26 23:55:47 / ERROR /      6616] BadValue(HP/Coord) | uid=1473 idx=1472 | CREATE_MONSTER id=1473 hp=3790/160
[LoadTester] [2026-06-26 23:55:47 / ERROR /      6617] BadValue(HP/Coord) | uid=1513 idx=1512 | CREATE_MONSTER id=1473 hp=3790/160
[LoadTester] [2026-06-26 23:55:47 / ERROR /      6618] BadValue(HP/Coord) | uid=1513 idx=1512 | CREATE_MONSTER id=1473 hp=3790/160
[LoadTester] [2026-06-26 23:55:47 / ERROR /      6619] BadValue(HP/Coord) | uid=2234 idx=2233 | CREATE_MONSTER id=2322 hp=28836/160
[LoadTester] [2026-06-26 23:55:47 / ERROR /      6620] BadValue(HP/Coord) | uid=1475 idx=1474 | CREATE_MONSTER id=1473 hp=3790/160
[LoadTester] [2026-06-26 23:55:47 / ERROR /      6621] BadValue(HP/Coord) | uid=1891 idx=1890 | CREATE_MONSTER id=1890 hp=12784/160
[LoadTester] [2026-06-26 23:55:47 / ERROR /      6622] BadValue(HP/Coord) | uid=1476 idx=1475 | CREATE_MONSTER id=1473 hp=3790/160
[LoadTester] [2026-06-26 23:55:47 / ERROR /      6623] BadValue(HP/Coord) | uid=1475 idx=1474 | CREATE_MONSTER id=1473 hp=3790/160
[LoadTester] [2026-06-26 23:55:47 / ERROR /      6624] BadValue(HP/Coord) | uid=1435 idx=1434 | CREATE_MONSTER id=1395 hp=2778/160
[LoadTester] [2026-06-26 23:55:47 / ERROR /      6625] BadValue(HP/Coord) | uid=1476 idx=1475 | CREATE_MONSTER id=1473 hp=3790/160
[LoadTester] [2026-06-26 23:55:47 / ERROR /      6626] BadValue(HP/Coord) | uid=1394 idx=1393 | CREATE_MONSTER id=1473 hp=3790/160
[LoadTester] [2026-06-26 23:55:47 / ERROR /      6627] BadValue(HP/Coord) | uid=1394 idx=1393 | CREATE_MONSTER id=1473 hp=3790/160
[LoadTester] [2026-06-26 23:55:47 / ERROR /      6628] BadValue(HP/Coord) | uid=1851 idx=1850 | CREATE_MONSTER id=1891 hp=12952/160
[LoadTester] [2026-06-26 23:55:47 / ERROR /      6629] BadValue(HP/Coord) | uid=1473 idx=1472 | CREATE_MONSTER id=1474 hp=6654/160
[LoadTester] [2026-06-26 23:55:47 / ERROR /      6630] BadValue(HP/Coord) | uid=1550 idx=1549 | CREATE_MONSTER id=1474 hp=6654/160
[LoadTester] [2026-06-26 23:55:47 / ERROR /      6631] BadValue(HP/Coord) | uid=1511 idx=1510 | CREATE_MONSTER id=1474 hp=6654/160
[LoadTester] [2026-06-26 23:55:47 / ERROR /      6632] BadValue(HP/Coord) | uid=1552 idx=1551 | CREATE_MONSTER id=1474 hp=6654/160
[LoadTester] [2026-06-26 23:55:47 / ERROR /      6633] BadValue(HP/Coord) | uid=1513 idx=1512 | CREATE_MONSTER id=1474 hp=6654/160
[LoadTester] [2026-06-26 23:55:47 / ERROR /      6634] BadValue(HP/Coord) | uid=1394 idx=1393 | CREATE_MONSTER id=1474 hp=6654/160
[LoadTester] [2026-06-26 23:55:47 / ERROR /      6635] BadValue(HP/Coord) | uid=1394 idx=1393 | CREATE_MONSTER id=1473 hp=3790/160
[LoadTester] [2026-06-26 23:55:48 / ERROR /      6636] BadValue(HP/Coord) | uid=1846 idx=1845 | CREATE_MONSTER id=1891 hp=12952/160
[LoadTester] [2026-06-26 23:55:48 / ERROR /      6637] BadValue(HP/Coord) | uid=1396 idx=1395 | CREATE_MONSTER id=1474 hp=6654/160
[LoadTester] [2026-06-26 23:55:48 / ERROR /      6638] BadValue(HP/Coord) | uid=1396 idx=1395 | CREATE_MONSTER id=1473 hp=3790/160
[LoadTester] [2026-06-26 23:55:48 / ERROR /      6639] BadValue(HP/Coord) | uid=1436 idx=1435 | CREATE_MONSTER id=1395 hp=2778/160
[LoadTester] [2026-06-26 23:55:48 / ERROR /      6640] BadValue(HP/Coord) | uid=1552 idx=1551 | CREATE_MONSTER id=1476 hp=3003/160
[LoadTester] [2026-06-26 23:55:48 / ERROR /      6641] BadValue(HP/Coord) | uid=1892 idx=1891 | CREATE_MONSTER id=1988 hp=12394/160
[LoadTester] [2026-06-26 23:55:48 / ERROR /      6642] BadValue(HP/Coord) | uid=1892 idx=1891 | CREATE_MONSTER id=1987 hp=12290/160
[LoadTester] [2026-06-26 23:55:48 / ERROR /      6643] BadValue(HP/Coord) | uid=2322 idx=2321 | CREATE_MONSTER id=2322 hp=28836/160
[LoadTester] [2026-06-26 23:55:48 / ERROR /      6644] BadValue(HP/Coord) | uid=1203 idx=1202 | CREATE_MONSTER id=1395 hp=2778/160
[LoadTester] [2026-06-26 23:55:48 / ERROR /      6645] BadValue(HP/Coord) | uid=1255 idx=1254 | CREATE_MONSTER id=1395 hp=2778/160
[LoadTester] [2026-06-26 23:55:48 / ERROR /      6646] BadValue(HP/Coord) | uid=1256 idx=1255 | CREATE_MONSTER id=1395 hp=2778/160
[LoadTester] [2026-06-26 23:55:48 / ERROR /      6647] BadValue(HP/Coord) | uid=1254 idx=1253 | CREATE_MONSTER id=1395 hp=2778/160
[LoadTester] [2026-06-26 23:55:48 / ERROR /      6648] BadValue(HP/Coord) | uid=2366 idx=2365 | CREATE_MONSTER id=2322 hp=28836/160
[LoadTester] [2026-06-26 23:55:48 / ERROR /      6649] BadValue(HP/Coord) | uid=2232 idx=2231 | CREATE_MONSTER id=2278 hp=11613/160
[LoadTester] [2026-06-26 23:55:48 / ERROR /      6650] BadValue(HP/Coord) | uid=1554 idx=1553 | CREATE_MONSTER id=1476 hp=3003/160
[LoadTester] [2026-06-26 23:55:48 / ERROR /      6651] BadValue(HP/Coord) | uid=2280 idx=2279 | CREATE_MONSTER id=2278 hp=11613/160
[LoadTester] [2026-06-26 23:55:48 / ERROR /      6652] BadValue(HP/Coord) | uid=2234 idx=2233 | CREATE_MONSTER id=2278 hp=11613/160
[LoadTester] [2026-06-26 23:55:48 / ERROR /      6653] BadValue(HP/Coord) | uid=2324 idx=2323 | CREATE_MONSTER id=2278 hp=11613/160
[LoadTester] [2026-06-26 23:55:48 / ERROR /      6654] BadValue(HP/Coord) | uid=2234 idx=2233 | CREATE_MONSTER id=2322 hp=28836/160
[LoadTester] [2026-06-26 23:55:49 / ERROR /      6655] BadValue(HP/Coord) | uid=2230 idx=2229 | CREATE_MONSTER id=2322 hp=28836/160
[LoadTester] [2026-06-26 23:55:49 / ERROR /      6656] BadValue(HP/Coord) | uid=2275 idx=2274 | CREATE_MONSTER id=2322 hp=28836/160
[LoadTester] [2026-06-26 23:55:49 / ERROR /      6657] BadValue(HP/Coord) | uid=2231 idx=2230 | CREATE_MONSTER id=2322 hp=28836/160
[LoadTester] [2026-06-26 23:55:49 / ERROR /      6658] BadValue(HP/Coord) | uid=2187 idx=2186 | CREATE_MONSTER id=2322 hp=28836/160
[LoadTester] [2026-06-26 23:55:49 / ERROR /      6659] BadValue(HP/Coord) | uid=2233 idx=2232 | CREATE_MONSTER id=2322 hp=28836/160
[LoadTester] [2026-06-26 23:55:49 / ERROR /      6660] BadValue(HP/Coord) | uid=1552 idx=1551 | CREATE_MONSTER id=1473 hp=3790/160
[LoadTester] [2026-06-26 23:55:49 / ERROR /      6661] BadValue(HP/Coord) | uid=1397 idx=1396 | CREATE_MONSTER id=1473 hp=3790/160
[LoadTester] [2026-06-26 23:55:49 / ERROR /      6662] BadValue(HP/Coord) | uid=1550 idx=1549 | CREATE_MONSTER id=1473 hp=3790/160
[LoadTester] [2026-06-26 23:55:49 / ERROR /      6663] BadValue(HP/Coord) | uid=1894 idx=1893 | CREATE_MONSTER id=1987 hp=12290/160
[LoadTester] [2026-06-26 23:55:49 / ERROR /      6664] BadValue(HP/Coord) | uid=1894 idx=1893 | CREATE_MONSTER id=1988 hp=12355/160
[LoadTester] [2026-06-26 23:55:49 / ERROR /      6665] BadValue(HP/Coord) | uid=1846 idx=1845 | CREATE_MONSTER id=1987 hp=12290/160
[LoadTester] [2026-06-26 23:55:49 / ERROR /      6666] BadValue(HP/Coord) | uid=1846 idx=1845 | CREATE_MONSTER id=1988 hp=12355/160
[LoadTester] [2026-06-26 23:55:49 / ERROR /      6667] BadValue(HP/Coord) | uid=1438 idx=1437 | CREATE_MONSTER id=1476 hp=3003/160
[LoadTester] [2026-06-26 23:55:49 / ERROR /      6668] BadValue(HP/Coord) | uid=1846 idx=1845 | CREATE_MONSTER id=1987 hp=12290/160
[LoadTester] [2026-06-26 23:55:49 / ERROR /      6669] BadValue(HP/Coord) | uid=1846 idx=1845 | CREATE_MONSTER id=1988 hp=12355/160
[LoadTester] [2026-06-26 23:55:49 / ERROR /      6670] BadValue(HP/Coord) | uid=1435 idx=1434 | CREATE_MONSTER id=1476 hp=3003/160
[LoadTester] [2026-06-26 23:55:49 / ERROR /      6671] BadValue(HP/Coord) | uid=2323 idx=2322 | CREATE_MONSTER id=2278 hp=11613/160
[LoadTester] [2026-06-26 23:55:50 / ERROR /      6672] BadValue(HP/Coord) | uid=2321 idx=2320 | CREATE_MONSTER id=2322 hp=28836/160
[LoadTester] [2026-06-26 23:55:50 / ERROR /      6673] BadValue(HP/Coord) | uid=1550 idx=1549 | CREATE_MONSTER id=1474 hp=6594/160
[LoadTester] [2026-06-26 23:55:50 / ERROR /      6674] BadValue(HP/Coord) | uid=1550 idx=1549 | CREATE_MONSTER id=1473 hp=3751/160
[LoadTester] [2026-06-26 23:55:50 / ERROR /      6675] BadValue(HP/Coord) | uid=1256 idx=1255 | CREATE_MONSTER id=1395 hp=2778/160
[LoadTester] [2026-06-26 23:55:50 / ERROR /      6676] BadValue(HP/Coord) | uid=1476 idx=1475 | CREATE_MONSTER id=1476 hp=2982/160
[LoadTester] [2026-06-26 23:55:50 / ERROR /      6677] BadValue(HP/Coord) | uid=1394 idx=1393 | CREATE_MONSTER id=1474 hp=6594/160
[LoadTester] [2026-06-26 23:55:50 / ERROR /      6678] BadValue(HP/Coord) | uid=1394 idx=1393 | CREATE_MONSTER id=1473 hp=3751/160
[LoadTester] [2026-06-26 23:55:51 / ERROR /      6679] BadValue(HP/Coord) | uid=1394 idx=1393 | CREATE_MONSTER id=1395 hp=2778/160
[LoadTester] [2026-06-26 23:55:51 / ERROR /      6680] BadValue(HP/Coord) | uid=1394 idx=1393 | CREATE_MONSTER id=1474 hp=6594/160
[LoadTester] [2026-06-26 23:55:51 / ERROR /      6681] BadValue(HP/Coord) | uid=2326 idx=2325 | CREATE_MONSTER id=2278 hp=11613/160
[LoadTester] [2026-06-26 23:55:51 / ERROR /      6682] BadValue(HP/Coord) | uid=1394 idx=1393 | CREATE_MONSTER id=1473 hp=3751/160
[LoadTester] [2026-06-26 23:55:51 / ERROR /      6683] BadValue(HP/Coord) | uid=1511 idx=1510 | CREATE_MONSTER id=1473 hp=3751/160
[LoadTester] [2026-06-26 23:55:51 / ERROR /      6684] BadValue(HP/Coord) | uid=1474 idx=1473 | CREATE_MONSTER id=1473 hp=3751/160
[LoadTester] [2026-06-26 23:55:51 / ERROR /      6685] BadValue(HP/Coord) | uid=1941 idx=1940 | CREATE_MONSTER id=1939 hp=13053/160
[LoadTester] [2026-06-26 23:55:51 / ERROR /      6686] BadValue(HP/Coord) | uid=1307 idx=1306 | CREATE_MONSTER id=1395 hp=2778/160
[LoadTester] [2026-06-26 23:55:51 / ERROR /      6687] BadValue(HP/Coord) | uid=1514 idx=1513 | CREATE_MONSTER id=1476 hp=2982/160
[LoadTester] [2026-06-26 23:55:51 / ERROR /      6688] BadValue(HP/Coord) | uid=1203 idx=1202 | CREATE_MONSTER id=1395 hp=2778/160
[LoadTester] [2026-06-26 23:55:52 / ERROR /      6689] BadValue(HP/Coord) | uid=1304 idx=1303 | CREATE_MONSTER id=1395 hp=2778/160
[LoadTester] [2026-06-26 23:55:52 / ERROR /      6690] BadValue(HP/Coord) | uid=1304 idx=1303 | CREATE_MONSTER id=1395 hp=2778/160
[LoadTester] [2026-06-26 23:55:52 / ERROR /      6691] BadValue(HP/Coord) | uid=2187 idx=2186 | CREATE_MONSTER id=2322 hp=28836/160
[LoadTester] [2026-06-26 23:55:52 / ERROR /      6692] BadValue(HP/Coord) | uid=1892 idx=1891 | CREATE_MONSTER id=1890 hp=12784/160
[LoadTester] [2026-06-26 23:55:52 / ERROR /      6693] BadValue(HP/Coord) | uid=1849 idx=1848 | CREATE_MONSTER id=1890 hp=12784/160
[LoadTester] [2026-06-26 23:55:52 / ERROR /      6694] BadValue(HP/Coord) | uid=1849 idx=1848 | CREATE_MONSTER id=1939 hp=13053/160
[LoadTester] [2026-06-26 23:55:52 / ERROR /      6695] BadValue(HP/Coord) | uid=2039 idx=2038 | CREATE_MONSTER id=1939 hp=13053/160
[LoadTester] [2026-06-26 23:55:53 / ERROR /      6696] SpawnTimeout | uid=119 idx=118 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:55:53 / ERROR /      6697] SpawnTimeout | uid=120 idx=119 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:55:53 / ERROR /      6698] SpawnTimeout | uid=121 idx=120 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:55:53 / ERROR /      6699] SpawnTimeout | uid=122 idx=121 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:55:53 / ERROR /      6700] SpawnTimeout | uid=123 idx=122 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:55:53 / ERROR /      6701] SpawnTimeout | uid=124 idx=123 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:55:53 / ERROR /      6702] SpawnTimeout | uid=125 idx=124 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:55:53 / ERROR /      6703] SpawnTimeout | uid=126 idx=125 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:55:53 / ERROR /      6704] SpawnTimeout | uid=127 idx=126 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:55:53 / ERROR /      6705] SpawnTimeout | uid=128 idx=127 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:55:53 / ERROR /      6706] SpawnTimeout | uid=129 idx=128 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:55:53 / ERROR /      6707] SpawnTimeout | uid=130 idx=129 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:55:53 / ERROR /      6708] SpawnTimeout | uid=131 idx=130 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:55:53 / ERROR /      6709] SpawnTimeout | uid=132 idx=131 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:55:53 / ERROR /      6710] SpawnTimeout | uid=133 idx=132 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:55:53 / ERROR /      6711] SpawnTimeout | uid=1094 idx=1093 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:55:53 / ERROR /      6712] SpawnTimeout | uid=1095 idx=1094 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:55:53 / ERROR /      6713] SpawnTimeout | uid=1096 idx=1095 | no CREATE_MY within 5s after select
